LOAN_ID,NMONTHS,FORECLOSURE
HBEFAGEHDHCE,52.125,0
HIJECBDDCFDA,24.715,0
JBDDGDDGIAAA,48.064,0
IGEHADFFFCHB,46.955,0
ACDHIGAHIFCA,85.11,0
FGJEFGFEGHEG,38.533,0
DJEDDIJEBDEF,25.854,0
DADBIAACJAJJ,77.673,0
FEHCFBJJBGHC,58.392,0
JBJIBCEGDDEI,62.672,0
GFHHJFIEFECF,76.343,0
FJDFBIGAAIFC,44.93,0
JEDGBEJGHIBI,35.577,0
IEHGJDHIJHDH,70.918,0
FFHFHFIDDIHJ,78.859,0
HEJGJAGJCJBG,65.778,0
DDAAAFDFABEB,71.525,0
AFADFGDEHCIF,57.459,0
HBJDDGHJJDBG,46.273,0
EIEGIEFECEBI,29.485,0
CECABJHCIIBE,46.335,0
GAJECFIBDIHJ,72.478,0
DEIJHDGABJCD,62.89,0
DGEBHJCAIEGD,17.046,0
ACCDHCIBGCAA,91.687,0
IDGDJJIAGBGI,51.317,0
CIIFFBHIHAJJ,44.253,0
IIDBDGGECFJD,68.272,0
FEIGHFECACDE,84.776,0
HDGJIFIJJGDE,80.233,0
DFIAIAAJBDIH,72.532,0
CJDCAHFGBACC,15.909,0
GIJABBIDEEBA,30.482,0
DDACDGIEAIGD,79.246,0
HDFDCHEJBCHB,90.655,0
GDBAEHIFDAIA,26.69,0
GACHEBEIABIA,45.826,0
HEDCFHICEHCJ,45.794,0
HDAFGABAIACI,10.203,0
IBGIBAIFCFBA,64.722,0
EJDDDJIAFBFF,42.05,0
HDDGDCBBEIEF,25.003,0
FACBFHHDIHDF,44.541,0
AAHJDFFGJDGG,67.642,0
DCBGJDHBFBGJ,93.173,0
CCDEFBDFIABB,68.355,0
GCHDGECJAHBJ,89.642,0
IFEHHABGJAAB,44.652,0
GFGBGAHGECFH,42.091,0
GAJIJFAGDHCH,33.933,0
DICAJGAABDDE,34.098,0
IIBHHEABEFHH,31.516,0
HAFJJDFHBEFH,58.088,0
HIFIDEBGECHD,26.085,0
HGCHBAAGDCGC,83.159,1
AEHFJCAGHHCG,45.608,0
FEJBGCGJDCIB,54.219,0
ECHCECFAHJGJ,35.911,0
DFBDHEGDHFAF,31.638,0
IBCIDAFCADCC,65.028,0
HJDECGDICICD,24.914,0
DAFFAIFGJIJA,33.964,0
GBABAFFDABFA,105.032,0
FGHCEHFABDCA,62.524,0
HGDICFHJEFFH,109.213,0
JFIHJDBGEIFB,58.719,0
EJFBABGHAIEF,65.808,0
HDAFEBDEHIJE,55.194,0
CDCBEBHEBFIH,91.32,0
JGDCAHDHHJJF,57.25,0
DIHDIGBCGAHJ,54.24,0
FEBFJDCEFFAA,60.926,0
EJACGCIHGADD,80.078,0
DDJICJFHAHJA,20.657,0
DEJBJIHADGGI,50.528,0
JAFJEBEIBDGH,86.815,0
FCIGHIBJABDD,72.507,0
JAJCIGHGJDCD,39.726,0
JCICJFHBBBGC,68.544,0
GEBBFADBIAFA,80.16,0
EAEAGIJBCCGE,88.572,0
CDIICIAIEEAH,70.642,0
IGBAGEIBCJAJ,60.852,0
FGDFJGECFHDF,76.181,0
DCBAFGEFEIJE,24.809,0
ADICBDJCJCFA,42.276,0
ICABGEDEBAIF,50.41,0
JAGEIHCAJICH,83.537,0
IEGIAJAIDIFA,31.409,0
EDJBJCIIFGEJ,12.853,0
AJHDHJGGGEHJ,31.358,0
CCEBEBDDCAJG,34.428,0
CDEHJIEEFJIH,8.946,0
JCECIJHIGDAE,86.851,0
JIAEFDJGHDDE,110.301,0
JFGFGCHBHGIA,38.308,0
GBBFAECAHHFB,29.32,0
GAFDACHAJDCI,100.039,0
GEIFHJGGDFJG,38.773,0
DHJIIEGDGEII,65.283,0
AHDDDDHGFBCC,22.667,0
IFEAGCFJHIHB,52.399,0
CICABIJDHDBJ,66.136,0
HEJEJACCCJDB,34.863,0
DCBIGGHDHFED,28.277,0
DHCHDEGEHIBF,9.939,0
FBHHHJGBEFJF,70.882,0
IGHFJDCGCFJI,42.956,0
GEHFEDHCHHFE,80.078,0
JGEGGABIBFCG,26.795,0
GEIDEJCDABIH,79.301,0
IIBEBBCBABFG,81.922,0
JJAHCAAGEHFH,74.003,0
FBICDIDFGCJB,39.198,0
FFBFDGJEHEED,35.456,0
DJDCIBHBHFCE,28.095,0
ABGIHJFIBEDF,20.977,0
EJCHJJJBJJJH,64.026,0
IADIHFCGHIJC,53.427,0
AIIIJABJGCAI,66.386,0
HFAFEJGDIGID,80.834,0
IJADIHJGDBDB,50.865,0
FBBHJFACBEEF,54.095,0
JGABGAGGCJDB,83.829,0
JFIBIDEBEBBC,73.173,0
EFGFBHGGJBCD,64.704,0
GAADHDDDJAJC,112.971,0
GFBFBJCECIAF,91.852,0
JBAEIAGIBCFC,61.303,0
CBFEGACICCDC,31.942,0
HHCGABCCAIHE,14.909,0
EIBGEAIDHAHJ,91.337,0
JCIDHJCCJAHD,88.523,0
GDFHBFGFEBHA,25.613,0
CECJAFCEIJBD,73.613,0
GGJAAAEJEDAB,72.845,0
IGHFDJDFCIGC,82.432,0
FAJHBHDIAFBA,54.436,0
EAJGIFDAAEHB,81.83,0
DEDAJACGJFJA,100.172,0
FIAFJCGCBDDH,63.054,0
FFHGAHAGIFJH,75.251,0
IIFADDAIEDGF,32.778,0
DGEAFCJBAGGC,25.664,0
GGIIJBAIFBDJ,76.782,0
FBBGIJAFHFIJ,53.608,0
FJABFFFACEDF,46.737,0
CFBEIIEAJDFF,20.632,0
ICABEHEDEJHA,22.835,0
AHGJHEICIICF,91.158,0
FHCEAFJBAAAE,23.088,0
EACCCJDIIBDG,77.939,0
HJDGDHAEJEIJ,19.945,0
IBCDCJGAIJFD,104.523,0
GCGBHCAFDDIJ,21.598,0
JAAIEIIGCJAG,31.523,0
EEBAHFBHIGHJ,41.749,0
DDDGHHFBFCGG,56.78,0
DJIJFJBHGEJD,63.22,0
ACBIJCFIAFCI,39.163,0
EHDFCGDCCDBH,25.25,0
GJIAHDHHJJCJ,74.565,0
IADEEGAHIBHH,12.449,0
CEFIHCAIDGEH,88.11,0
HIIGGAHIBHAD,84.908,0
DJHCIFDIDEEB,62.517,0
DFDFHGAABJDC,25.79,0
JIIJEGCFAJAH,33.799,0
JJJDAFEHFGDH,40.205,0
GFECJGAIJAGC,78.197,0
FAJDHCIFIGGC,56.222,0
AIJCGJHBFGCA,80.713,0
DBDHEECJFBBA,80.897,0
FFGJDBCHEJIH,63.531,0
IAFCGAEGJIAJ,88.706,0
FDAEBJDFBDEB,66.596,0
DFJJBBJACGJC,62.942,0
AFAHDBIHDACE,68.304,0
AEJIFFAIJICF,75.998,0
AEGHHHDIHBGG,59.293,0
IHICDBHBDCCJ,76.124,0
DCFBAFHCHAEB,8.971,0
GADCJEFCDIGI,61.149,0
HBEBAHGCFIIG,81.064,1
EFFAEAAHFEIH,117.18,0
CGBEFGHJEDAJ,80.683,0
EEBHIIGACCAI,53.782,0
AADIAFFJCJDH,29.252,0
AEAHIEEHDEDB,55.094,0
AFIDAGGIFIEH,104.311,0
DGBADDDGHBAH,40.802,0
IGJAGEDFEGEJ,81.936,0
HIHDGBHICBCD,64.11,0
CICIACIDICAB,59.75,0
IIJABIBADCGE,23.523,0
GFCBJECJFJJF,50.587,0
CCJECFCHHCAJ,71.367,0
JCJFBADFHCCF,25.491,0
FHDJBGAIACJC,71.587,0
GJEAAJHJIDBD,65.537,0
EECJFBDCJFFB,63.766,0
GECACDHJGGJJ,60.664,0
HGFFCHFHBFAJ,100.139,0
DHIEHCIGJHIG,40.129,0
FEEEIJBBDFGE,24.621,0
HJDHAJFCICEE,16.977,0
GGFFEBFHAHHJ,96.615,0
GJACDAHECBIJ,31.125,0
ECDBIJHDJCFJ,20.17,0
ADDCDBGBBHGE,77.829,0
GDGDAJGBIAFI,67.713,0
EEBHBBHIEGJE,83.142,0
AIDFDHAHFDGG,67.789,0
CFJBJJBGJJEF,39.691,0
IADAAJDIAIJH,88.497,0
CAJEDEDGHJDA,10.979,0
CHICCJHDCFGB,88.147,0
HFEBICECCAEE,74.55,0
FAJGJIFGFJGC,36.775,0
ACIBEJCHEFEH,59.599,0
DCAEIIAFECHD,71.801,1
CEGFEHCDBABB,62.802,0
DCCBIFFAFBAJ,25.278,0
GJBFAHEGIFDG,61.037,0
FBAAEDDDEEBB,77.78,0
DGAIFFFJIJID,73.948,1
CEFEFDFICFBD,23.263,0
CCHDCGAAEEEE,43.076,0
IAGFAICECBAC,72.988,0
CBICICHGDJDE,94.057,0
GIFCAACBAGAF,62.676,0
DAEEHHEFDFHD,26.313,0
HFBHCDIJDDCD,52.743,0
FEFEICAJFAFA,69.985,0
HECDFCAGICHF,80.497,0
GBIEECJEIFDH,41.769,0
FIJECJEIAIGH,69.429,0
IEGFGFGEDCFG,79.124,0
DJDJIABHIIBF,59.174,0
IDJGFIBDJJAJ,72.873,0
EDCFBJBFEDGD,68.063,0
HCGDBFGGBGIC,61.829,0
HBHCHDDEFCCF,79.503,0
JBJGCJACJACH,90.312,0
HADCHDHCBHAH,31.295,0
JAFJEIHGAHCI,73.348,0
GDJCFGBFBHEH,94.99,0
FCCGCHJADAHB,24.138,0
IJCIACBCBAII,60.423,0
DFIGDGCDIEDB,40.565,0
FGHCFJFGEHCE,22.134,0
FFFCGBEICBFI,51.762,0
CCCFFAFJHBHA,103.398,0
IADJGBFHCFCE,25.384,0
GHCHEIFIIJAB,33.281,0
CGJJAHCGFIBE,72.535,0
DIEIADAHBFGI,23.73,0
ICIHDBIFCHJB,66.694,0
JDBGCBCJEHAB,30.545,0
ECIHCCBGHBIB,63.161,0
HIDGGAGEEAIJ,68.464,0
EDEBGDDBDHGD,39.481,0
IIJCDGEBCFFJ,92.546,0
IFEIHAFABJJA,88.859,0
FBIBIAEBFCJH,43.543,0
FCBHEFGBBBJE,41.218,0
JDHFFJHHFICH,56.461,0
HAEBCCEIJIJH,56.871,0
EJEJHGHECCIJ,40.564,0
DCDGDACABAHG,66.994,0
FBAIJBGEBDID,28.006,0
ABDGACBCAJEB,68.208,0
DECAFGHIAGGF,46.847,0
GECHDFFBBHGB,58.729,0
ACCGBDAAEAHI,69.905,0
FGBHAGGHBACD,87.642,0
HDGDGFBGDJCJ,73.306,0
FCGAFBCBGIGB,47.165,0
CJEGBBEGDBIC,34.191,0
DADDBCGECEHA,70.091,0
HIHDJGHHBJHF,59.246,0
DBCHFCEIHBBG,72.115,0
CGCBJJICGAHF,32.896,0
CCGDJHFDFJDA,21.349,0
HBFGHHCHBFAI,92.538,0
FBJGGAHAJIAE,92.498,0
HDDHJFJHDCCJ,25.819,0
FJFEFJDDHAJJ,53.243,0
GGFCFFBIJAHF,37.837,0
HHAIIGIDACFG,21.896,0
IBHEEJJBDGHJ,98.482,0
DABHJIGHIHHH,94.862,0
FBAHIGEAFEEI,62.243,0
FADEJAHIAEBA,78.961,0
IGJDFFCHBHAA,51.247,0
JCIAGFCFEBIF,78.294,0
IIGADEDFGFJE,72.844,0
FGCHIFEJJJHA,64.097,0
CFHJAIGBJIGJ,44.382,0
DBDCAGJDABFD,25.135,0
GDHDIFJGGFBA,19.4,0
GAIABBAIGDJC,90.29,0
JEIJDGEDCHEB,88.337,0
AGHHIGJCACJC,75.466,0
HDIBAGAIBAJF,40.615,0
EHABEGCBDDGJ,43.98,0
HHAHGFJDCICJ,65.131,0
FAJCHGGHHGJC,45.546,0
AGCIHEEIGHFE,33.054,0
DFDIIBFEJIEG,66.485,0
JBEIGBIJAADD,76.813,0
JECJDFEIJFAB,14.881,0
GCGGGIJGIBIG,81.633,0
IIBCECCJGFBB,42.772,0
HFGHAHEAICAE,82.053,0
JCCIFJBDBEEG,79.744,0
AEEBBFEJIDAI,73.762,0
FDEHHCIHFFBF,65.132,0
FJCJCBHEEFIE,68.438,0
GFBIDEJEDCEE,18.769,0
EBDBDGJDGHJD,92.675,0
FHBJECAHGEFF,87.481,0
JFGCEECEIBJJ,71.274,0
AJDECBAGDCDC,48.566,0
GIBHAFEGJEHG,73.755,0
FIACIIJFEDAI,59.379,0
GGHCJBCICDGD,71.497,0
FEDIBADDCHCE,77.999,0
FCJGDCFIAAGG,47.885,0
HAEGFIFHIIAB,26.825,0
JIJFJJHFEHBD,103.851,0
JDBEGCHCCEHJ,30.888,0
JJHFJIJFFIAC,89.322,0
DJEGCGIEAGDE,42.459,0
GCCEHIGFCFCJ,22.819,0
DHEIAFHCDCDH,94.115,0
IEBCDCFGIFHJ,86.201,0
FBJJJGBCGCAJ,36.626,0
JIAJEBJIHAFI,41.634,0
HJCIFGIGHHCA,60.386,0
GAJFBBDBAECH,74.55,0
ADBJCBFHHECD,63.558,0
ECBAAFACAFAB,65.038,0
HDHDBGAIEHCG,15.862,0
EBIBAHCJJCCH,21.082,0
IHAEGDCFJIDD,43.404,0
HJACAIIDIABF,17.032,0
IEJIFAJGADJD,43.021,0
EDFCHDGDGADA,76.79,1
HDBHGIBGHHID,50.113,0
CDGFIFFECIJA,22.18,0
CJGEJHACAGDI,56.517,0
CICDHBBHGIHG,22.606,0
GGACIAHEICIB,72.144,1
JFHAIABJIGGC,83.476,0
AIDFIADFDBHD,47.091,0
DAHBEHAEJJIB,82.693,0
DCJBHIBFHBAB,19.447,0
CGFCGBCHBJGA,73.01,0
CHDEGACABBCH,67.315,0
AIJJEFDJDFJE,82.428,0
EIDCAFIFCBBH,55.189,0
HAFCAAAGBCCB,58.404,0
AGGAFECGHIEJ,55.058,0
FBJBEEGIJBAH,35.382,0
HAEBIHGEDDDH,58.206,0
HJGCFIHBBAGE,53.505,0
AFCIIGEGGCBC,39.105,0
HAFHJCCDACFD,25.076,0
DJIHEEJJFIIB,60.402,0
HBCJFHDHGDCG,33.374,0
CHHDHCICGECH,38.47,0
FGBBBBECGAHE,54.194,0
FCHABDDJCFJG,51.987,0
FIJAFFCFGFAD,57.348,0
AGCJIHBIIEBJ,64.733,0
CJDFIIGDDFJA,84.656,0
IBHGDIFDJCCI,70.363,0
GEAGFBJJGFBE,81.128,0
JJEFJCBFGEFC,70.797,0
HDIIJJGAIFIA,33.704,0
IGAGCEAIADEC,52.789,0
DGAJFEEIIJBA,102.298,0
JDCEBIJJFCHD,78.873,0
JIJGHDCFJFFG,101.933,0
FHHGAGJHCCFF,63.95,0
GIDEDDCFDGFH,49.361,0
HDIHDAJFGEJG,21.349,0
FBBFFGCEAJBD,35.224,0
HGEBAIECDBIJ,31.735,0
EDIBADBAIFJB,106.959,0
CJHGHGJICIBB,79.433,0
JDIIJBCFBJFC,42.357,0
EHDDAEGJIHIG,85.445,0
GHBEBEGIIAGF,99.369,0
CDDGJJFCGFFB,25.044,0
AJIBBJHCFJAE,36.236,0
DFCIDABBHHAI,21.775,0
JGCHJDIGJAIE,92.557,0
CFJJBGAJIHJF,26.44,0
DEHCECBEGBHC,46.866,0
HAHACJJAGEFE,57.293,0
DCBJHHGCGAHF,62.446,0
GHACIFEEFBGF,63.946,0
DBDGEFJGCHDH,76.54,0
EBCCDIGBEFDD,69.559,0
HCDFICDJEAHF,68.466,0
JJEBIJDIBJCJ,97.705,0
DBDEDFCDEEJF,20.747,0
FBFFBEGAFCDH,62.15,0
HGAJEFGDJHCI,27.18,0
JGFBJIEFECAG,79.661,0
HGHBEEBDHFAD,39.735,0
JFCGJDCABABB,64.412,0
DFJEFHAABHAH,30.417,0
DDGDAEJDEHCC,23.477,0
AAHCEHJGFJDJ,17.944,0
DGEGGFCAABGI,67.65,0
DIGBGIEJCJHF,81.078,0
CCDAHIFHAJJG,56.56,0
IAIECHEDAFBB,58.119,0
JEGJIDECEBFB,79.05,0
DHHFGHJIDFBD,80.554,0
DFBCJIDCGHAD,17.315,0
GFBCFCBGADEF,87.934,0
AFCHAHBHHGBI,47.451,0
HDGEDBBFBCDH,56.964,0
DDHACDCIIGFJ,82.121,0
FGFGDGEEJGJC,75.351,0
FGGFEAHAHDHA,62.864,0
AAIJJIFIFCDJ,77.845,0
HJJBHIDHEDEC,59.099,0
AFGIIABDIICC,96.514,0
CDFBGGAHADHD,19.302,0
HHIFHGEHFGAI,27.334,0
GGJDDDEAEHCI,38.011,0
FGEDCAHACFGB,39.769,0
DDEEBBBDCHEH,103.849,0
DICCHHEIIHIA,29.454,0
AFHHHDCAHACJ,66.184,0
DBCECDCHGEEA,91.769,0
AJJJJDHCFCAG,37.76,0
IGCAJJFABCFF,65.33,0
JBIBFHFCJHAB,86.13,0
CCHCEDIIIJHA,94.248,0
DIIAIFHBBEBI,39.621,0
HCEACICEADFC,83.864,0
FIHCBGCFHIBE,44.086,0
GEDJEFHADDBI,43.089,0
GDAHDFEIGDCA,56.642,0
AJIBFCFBBEFE,82.674,0
CCGBGAHHIAIA,69.74,0
ABJBBFIACJCA,23.099,0
GEEGFJGGHIBD,112.296,0
AAFFIEGIBFIC,66.079,0
CIHAECJGCJBE,33.452,0
AIBAIEFDIIGD,47.262,0
EBEBJACBHDBF,51.575,0
DAFEJJCFBHBF,77.327,0
AAGBJFIEICAH,102.046,0
AJCHGBBEGJCJ,86.209,0
HEDEGCCIHAIH,86.225,0
CBFHFHFAIIEJ,70.276,0
GJJHHJBDJBAH,65.51,0
EFCDFBDEIEBF,51.357,0
FJIGGGEAGECG,55.213,0
CICEGJDBIJEA,40.545,0
FFEJHJFCECJC,102.952,0
CIHECFAEDCBD,58.132,0
HEHCJIHJCAEB,47.514,0
IAGCEADGJIFC,39.392,0
HDBAIICCJFID,32.708,0
IGEIDCDBFABH,75.604,0
GGFEHIAFEGII,51.795,0
FAGIJCJIGFHH,64.794,0
FGEEJDEFDAEB,77.587,0
HIEIJCIHEFIA,47.571,0
AHIHHCCCBDFF,89.554,0
JFFDBHHBHCHJ,36.447,0
CCFFICJIJCJC,91.399,0
HEEJIIIDIDAC,50.327,0
ACGJDCHGHDJE,66.761,0
IHBDHDJCFJHC,85.452,0
AFHDBBJDCFFG,50.689,0
HJFGGCCHBEIA,96.14,0
DAIHHJCCGGFB,87.749,0
ADAJDIJBGCJD,34.954,0
GFJCFEFEEDEA,29.312,0
JJDAABHJIDDE,63.881,0
AJJAJHIDEFHE,59.734,0
JGBBCAAICHEC,26.211,0
IJFJAICGDIDE,80.462,0
EDCIAEEBGIEJ,60.608,0
FFBEEDEHBJAD,51.745,0
CIAIHGDFEEFB,24.971,0
JJEFJHJJDGJF,30.966,0
HACCHBGGJCEI,49.207,0
IHIFFBJCAGIF,51.411,0
JEICGDCECIFE,26.483,0
IDBIIDFEIAJC,84.797,0
ECIADGAFJIGB,13.203,0
GIHEIHDECDHA,69.397,0
CGIFJBBHGIAE,79.411,0
IFHCBHFGFIHJ,94.856,0
FDHADJEIBGEF,32.673,0
IAFECBBBGIJH,40.998,0
JECAGIFGJBJE,55.052,0
JJEFBGBIGFII,49.932,0
GCAAFDBEBJGA,79.014,0
IGGIDJBBHDHH,65.51,0
AHJBDIGCCECH,32.911,0
CIFJJIIBGGFJ,61.126,0
FDCDBGEBAEHC,92.401,0
DEIAEBIIECCF,59.252,0
DCGGFGEDHCHB,10.294,0
CICAFHACFDFH,41.032,0
CHCIBFEFJIDJ,39.23,0
DEJDEIAGHBBD,45.895,0
JECJFADIJDEG,57.195,0
CBCCAECIIAFF,27.985,0
DCEGEEBDHHCH,53.733,0
CJJEEHAAABHC,72.197,0
DAABEACAEJDD,43.062,0
GEECFFGGHDGC,95.612,0
GEJEIHCJFJAC,45.505,0
ADJJHJFHIJEE,49.992,0
GGGADBCAGFID,61.705,0
FCCAJDDFHGHD,66.665,0
IBAIAJFJGDIH,46.677,0
DICJBDECCHGJ,99.512,0
FFEJIGBCFIAH,108.384,0
DHFFCFBEGDGB,67.229,0
CBIHHEFEHDHG,43.696,0
HFBBHHCBCJBD,16.006,0
JGJFAIFGAEIH,74.054,0
JACFCDFAGBBJ,89.663,0
GHDGFDGIDBIE,21.85,0
GBIAAAFEDGCB,26.835,0
CFDCGDGBHIDB,11.568,0
JDBICFACIABC,60.377,0
GJIFEJBBHJHB,58.678,1
DHDIBEDCHIGA,98.268,0
FCECFEIHBGDH,52.676,0
EJBDBCJBBBCF,47.95,0
EBBHDIIIAGHC,55.915,0
HHHBIIEDCHCE,89.409,0
GHECAAJHDDAC,57.024,0
FJEHGBACEGEB,62.599,0
GJBBIEBBIIIB,52.251,0
DHBCJBFEECEB,47.257,0
DHHHGAACHHGI,28.504,0
EJIGJCHJFDII,78.819,0
DJDEFCEGDCHJ,40.619,0
IHFGAGIBIACC,72.695,0
JFHAHJAHCBHJ,53.334,0
HEDCEADAEHDF,25.974,0
CAHHAFBDDDHE,61.018,0
FBIIGDFADHEF,39.037,0
DJGBDDFDBCEG,35.976,0
ICDDIGDJEGBD,44.367,0
GFGAJGAEJGAE,92.462,0
CJDBFICEHBDD,52.551,0
DDAEGCBDIDHG,62.737,0
GFDFJIHIDHCH,31.527,0
GHIEADGGIJAF,51.94,0
GFAFGICJHDJH,88.004,0
ADEHHBBJEBCI,41.022,0
HBGEEIDBICFD,38.161,0
FCDBDDECHCEG,91.222,0
FGACHCCGCHJA,61.292,0
CFJACGAFGFJC,25.057,0
JEAHGBHDJGJG,25.727,0
EDGHFBCDBABD,23.733,0
CGEJFBEJACEE,37.765,0
DFDAJFHHEIJD,35.563,0
CBGBAFFFAIGI,77.325,0
HIBGGCAACADI,58.793,0
DDHGEIABBACC,72.679,0
FAFBCACGJCDA,66.661,0
DHIBBCFAACEE,59.93,0
ADCHGBIDHJGC,84.224,0
DIIBBGAEBAAI,25.075,0
EABEJAEHDBAH,39.325,0
DDABGAHJHBIF,24.669,0
JIJBJDBGJAHE,65.085,0
GJEBHIFHAFIF,86.123,0
GJFJDIAFDHAC,85.184,0
GDDFJBIEFFAJ,92.251,0
FIHGGGFBDBBG,78.623,0
CIABHIAAGCCC,9.684,0
DIAFEIBCIIDD,45.115,0
HEDEEBEGJEDF,34.377,0
FJIDHBJEGJDI,85.079,0
AIBHACIGEEGC,79.47,0
JJBAGAJCCGCF,53.445,0
IHIIGFIECGDA,34.952,0
EABIBAJBGGFH,55.095,0
EBHGJFJIFFJJ,31.194,0
HEBBIFJCGAHF,96.959,0
ICHEFICIDCCH,52.222,0
HGGEACGEJEFD,35.141,0
HAGEGCFCIGJA,69.312,0
DGEDBDJDFCDA,54.641,0
CIFCBECJDIIG,72.855,0
ACJHIDFBCCGH,45.238,0
JHGEFFCJBGAF,45.53,0
GEAJAECCBCHB,19.391,0
EECEEFFCIFJJ,68.67,0
HBDFDHJHGDAG,38.564,0
DCDDBDDJFBHJ,70.276,0
AHAEFHICFIIC,24.748,0
DFAAGIFGGJCJ,42.496,0
DHFEABFBFAGJ,100.121,0
FCDBJIHEEFEC,30.193,0
HIJCCBCGFCGC,75.779,0
DDGIBJDGIBCB,88.706,0
ADGEACJGGEED,76.116,0
GFFGGCDIAJAE,38.101,0
IGDFAAGGBHEF,62.592,0
AHIJIACHJGIB,59.722,0
CFIEIHFAIGFD,38.699,0
JDHBHEBJGCFD,92.328,0
DHHIHADAIJFI,68.964,0
GJHDDGEAEHEE,63.381,0
GEBGBJEGJEGF,47.76,0
IGFFECCJFBDJ,84.571,0
HIIDHJCCFCHF,60.266,0
JHEIEGDIGFBG,23.094,0
ECACEFEDAHBH,76.697,0
GBEHDFCBEJGH,82.113,0
EFFBIACCHACD,44.876,0
EHHEFHHAFFJE,34.83,0
JJAGDGHCADBA,95.828,0
FHJGEGAJCGGJ,27.316,0
FDIAJEBACEIH,80.758,0
HHGGBAHBDFBJ,15.515,0
FCAHFDGIGCGJ,52.657,0
EJIFECFBEJIB,72.622,0
JEEAHGCCCAIH,50.972,0
FCCBCGDFBAFI,80.142,0
DGJCBGEHGGDD,39.697,0
GBJECDGAFDHG,70.533,0
JFEHCABIBIAD,55.115,0
FJBJHGAJGGIH,14.415,0
FEHBECAGJCAG,76.536,0
FDHHHAJFCJCC,88.127,0
AGBJFIIBFAFH,81.522,0
HECJJCDGGFIC,79.713,0
ECDBDDJHBAFI,38.92,0
HFGHEJHIDFHB,91.06,0
AFHDCGDAHIDH,56.799,0
JAEHAEHAIABG,28.11,0
IJCAJFFHHJHG,84.262,0
IIDGAGGAGCAE,34.511,0
GJIFABIIGBGG,49.551,0
HIECJEJJIDAI,93.376,0
DEBCCJGIJHJB,103.205,0
JIFACEFJBDFF,35.097,0
ADJDHHHIEJCH,40.704,0
HIBEBGFBGFJF,104.364,0
ACADAFGCECCA,46.194,0
IJABHCAAAEAD,92.462,0
IGEEEEBGGIBC,48.252,0
JDDDFFHFDGHH,26.478,0
JFCCCHGJIFEA,40.307,0
GGFEGEBIHGFI,61.936,0
EHDFGFEIDGEC,96.762,0
EDBICGJHBGHE,65.508,0
JEGCCJDGEDEE,38.677,0
HFICBIAIIJHD,88.166,0
HHFIJJFCBABB,78.33,0
HAJCCGECFCAG,58.712,0
DHGECBJIFBJI,60.915,0
CAEICDFCJFBF,32.15,0
DFAAFFEHCEJF,84.016,0
FBAFFCDDCDDG,80.381,0
GCAFIDIECBGI,54.374,0
FEGIDABJBIEI,61.271,0
HHHBCECGJFCH,75.13,0
DHFDJGAABJAC,25.887,0
HCCHEDJDJIAJ,32.862,0
FIGDDBGBFCHG,77.179,0
HGCEEFBDJGEJ,60.218,0
JBBHIICJIIBD,39.916,0
EFJADGHHIFCC,70.694,0
FBIGIDDIIGJA,80.788,0
DAIIDBICJCCC,27.132,0
FCHBFGGHAGGC,85.982,0
HJEIEHABGCGH,75.473,0
DAJIDCIGAIHF,48.861,0
EBIFHJDDIGGB,45.498,0
IIIAIIBFIABJ,51.985,0
FIADAJFFEAJH,48.675,0
FEBBHBHEHGFD,41.385,0
DHJAIBDABDEG,79.642,0
AECHJCCGCADE,60.163,0
CHCDDCEJBEFA,61.804,0
CHHEHJJHDCFD,31.887,0
HHJFIBFAHHEG,94.235,0
HBJJECIDBJJA,42.288,0
CDGHGBFCGAIB,36.583,0
AEIBFDBAGEDH,57.472,0
FCECBCDCDIJH,53.853,0
AIHCACHEFECB,48.916,0
GJHIICEFGEDH,56.369,0
GEBBDJIGGAHJ,53.133,0
DIJFBDEJIJHB,29.232,0
CAICFJFGBBGB,60.18,0
JFJFFHBECDGC,89.792,0
DJHHDAIEEGGJ,17.92,0
CBIIJBDGJHDJ,47.436,0
FHIBHCFIGFJH,73.824,0
CBBDJAAJIGAA,96.48,0
EBDBBAEFCHJC,54.059,0
HGJFHJFCIIIJ,20.085,0
IGGADEDDJDCJ,51.071,0
DGBHIIAIBEFH,79.65,0
ICDEJCJBBAGC,74.897,0
EFAEGGADCIDE,95.442,0
EJGDJDHBCBJI,75.012,0
FDCJIGJJJHIF,42.531,0
JJEJGGIFHEBF,31.202,0
CGJDDHGABCAI,63.709,0
HDJIDBHBGHBB,9.112,0
AEFDBFIBCFAI,42.648,0
JFHFGHJFABFB,82.93,0
DHDIFIBIBDHJ,41.92,1
ECBECDDBFHDA,64.531,0
HFBBEHCCJJFG,68.112,0
DJJDCIEJCCEH,87.828,0
CADDFGGGFJIB,71.555,0
ADBHDDCEFEII,71.87,0
FHAHJEJGGJCD,12.166,0
AJEHHGDFAJGH,67.178,0
IGEHJGACAIIA,73.151,0
GIHBBHABHEBC,57.411,0
IABCJGCBAEDB,56.789,0
JBDBHDICBBHH,60.372,0
DIGFFHIIGFGI,73.475,0
EDIHGGBFHFFI,29.743,0
HEEHFHGIAAIG,56.068,0
HIECJFJFBAJJ,56.467,0
FADHDGFHIJAB,93.588,0
GJGDDACDFHGF,33.874,0
ECJHCGCGEJDC,37.536,0
IHABFEIJIJJD,58.92,1
GIGJFAHCCEGB,42.348,0
AJIIEHDBEGGE,64.71,0
HEJHECICAIFA,50.699,0
EHCHIGGDGCDJ,5.801,0
